RSPB,County,Species,Mean 2020,Rank 2020,% Gardens 2020,Mean 2019,Rank 2019,% Gardens 2019,% Change,Rank Change,% change in % gardens recorded
NIRO,Antrim,Treecreeper,0.0,39,1.0,0.0,42,1.1,-11.6,3,-11.6
NIRO,Antrim,Fieldfare,0.0,40,0.3,0.0,41,0.5,-49.1,1,-40.0
NIRO,Antrim,Grey_heron,0.0,41,0.4,0.0,46,0.2,60.1,5,60.1
NIRO,Antrim,Yellowhammer,0.0,42,0.2,0.0,43,0.4,-73.3,1,-46.6
NIRO,Antrim,Chiffchaff,0.0,43,0.3,0.0,56,0.0,Inf,13,Inf
NIRO,Antrim,Raven,0.0,44,0.2,0.0,50,0.1,60.1,6,60.1
NIRO,Antrim,Kestrel,0.0,45,0.2,0.0,51,0.1,60.0,6,60.0
NIRO,Antrim,Brambling,0.0,46,0.1,0.0,45,0.4,-73.3,-1,-73.3
NIRO,Antrim,Linnet,0.0,47,0.1,0.0,49,0.1,-20.3,2,-20.3
NIRO,Antrim,Black_redstart,0.0,48,0.1,0.0,55,0.0,Inf,7,Inf
NIRO,Antrim,Great_spotted_woodpecker,0.0,49,0.1,0.0,61,0.0,Inf,12,Inf
NIRO,Antrim,Reed_bunting,0.0,50,0.1,0.0,71,0.0,Inf,21,Inf
NIRO,Antrim,Barn_owl,0.0,51,0.0,0.0,54,0.0,NA,3,NA
NIRO,Antrim,Corn_bunting,0.0,52,0.0,0.0,57,0.0,NA,5,NA
NIRO,Antrim,Gadwall,0.0,53,0.0,0.0,58,0.0,NA,5,NA
NIRO,Antrim,Great_black_backed_gull,0.0,54,0.0,0.0,59,0.0,NA,5,NA
NIRO,Antrim,Great_crested_grebe,0.0,55,0.0,0.0,60,0.0,NA,5,NA
NIRO,Antrim,Green_woodpecker,0.0,56,0.0,0.0,62,0.0,NA,6,NA
NIRO,Antrim,Grey_partridge,0.0,57,0.0,0.0,63,0.0,NA,6,NA
NIRO,Antrim,Hawfinch,0.0,58,0.0,0.0,80,0.0,NA,22,NA
NIRO,Antrim,Lapwing,0.0,59,0.0,0.0,64,0.0,NA,5,NA
NIRO,Antrim,Lesser_black_backed_gull,0.0,60,0.0,0.0,47,0.2,-100.0,-13,-100.0
NIRO,Antrim,Lesser_spotted_woodpecker,0.0,61,0.0,0.0,65,0.0,NA,4,NA
NIRO,Antrim,Little_owl,0.0,62,0.0,0.0,66,0.0,NA,4,NA
NIRO,Antrim,Marsh_tit,0.0,63,0.0,0.0,48,0.1,-100.0,-15,-100.0
NIRO,Antrim,Meadow_pipit,0.0,64,0.0,0.0,67,0.0,NA,3,NA
NIRO,Antrim,Moorhen,0.0,65,0.0,0.0,44,0.2,-100.0,-21,-100.0
NIRO,Antrim,Mute_swan,0.0,66,0.0,0.0,52,0.1,-100.0,-14,-100.0
NIRO,Antrim,Nuthatch,0.0,67,0.0,0.0,68,0.0,NA,1,NA
NIRO,Antrim,Red_kite,0.0,68,0.0,0.0,69,0.0,NA,1,NA
NIRO,Antrim,Red_legged_partridge,0.0,69,0.0,0.0,70,0.0,NA,1,NA
NIRO,Antrim,Ring_necked_parakeet,0.0,70,0.0,0.0,72,0.0,NA,2,NA
NIRO,Antrim,Skylark,0.0,71,0.0,0.0,73,0.0,NA,2,NA
NIRO,Antrim,Stock_dove,0.0,72,0.0,0.0,74,0.0,NA,2,NA
NIRO,Antrim,Tawny_owl,0.0,73,0.0,0.0,75,0.0,NA,2,NA
NIRO,Antrim,Teal,0.0,74,0.0,0.0,76,0.0,NA,2,NA
NIRO,Antrim,Tufted_duck,0.0,75,0.0,0.0,77,0.0,NA,2,NA
NIRO,Antrim,Waxwing,0.0,76,0.0,0.0,78,0.0,NA,2,NA
NIRO,Antrim,Wigeon,0.0,77,0.0,0.0,79,0.0,NA,2,NA
NIRO,Antrim,Willow_tit,0.0,78,0.0,0.0,53,0.1,-100.0,-25,-100.0
SWSRO,Argyll and Bute,Chaffinch,6.7,1,78.4,6.4,1,81.7,4.5,0,-4.0
SWSRO,Argyll and Bute,House_sparrow,5.3,2,67.2,4.5,2,64.0,16.9,0,4.9
SWSRO,Argyll and Bute,Goldfinch,3.3,3,53.0,1.7,9,36.1,91.6,6,46.9
SWSRO,Argyll and Bute,Blue_tit,2.9,4,81.2,3.5,3,83.5,-17.2,-1,-2.7
SWSRO,Argyll and Bute,Blackbird,2.6,5,86.6,2.6,4,88.4,-0.7,-1,-2.1
SWSRO,Argyll and Bute,Starling,2.5,6,31.5,2.4,5,30.6,2.1,-1,2.9
SWSRO,Argyll and Bute,Robin,1.9,7,93.2,1.8,8,93.9,2.7,1,-0.8
SWSRO,Argyll and Bute,Great_tit,1.7,8,62.8,2.4,6,74.8,-25.9,-2,-16.1
SWSRO,Argyll and Bute,Coal_tit,1.3,9,51.0,2.1,7,62.2,-37.5,-2,-18.0
SWSRO,Argyll and Bute,Dunnock,1.2,10,55.7,1.2,11,56.1,2.0,1,-0.8
SWSRO,Argyll and Bute,Collared_dove,1.1,11,36.7,1.0,12,34.9,7.2,1,5.2
SWSRO,Argyll and Bute,Woodpigeon,1.0,12,33.9,1.4,10,40.2,-31.9,-2,-15.6
SWSRO,Argyll and Bute,Long_tailed_tit,0.9,13,20.0,0.7,15,15.6,32.2,2,28.2
SWSRO,Argyll and Bute,Jackdaw,0.9,14,21.4,0.8,14,19.4,14.0,0,10.2
SWSRO,Argyll and Bute,Carrion_crow,0.8,15,25.2,0.9,13,25.3,-7.0,-2,-0.7
SWSRO,Argyll and Bute,Greenfinch,0.7,16,25.7,0.6,17,21.3,28.0,1,20.3
SWSRO,Argyll and Bute,Siskin,0.7,17,17.0,0.3,19,9.8,134.9,2,73.1
SWSRO,Argyll and Bute,Feral_pigeon,0.7,18,14.7,0.7,16,12.3,-3.4,-2,19.6
SWSRO,Argyll and Bute,Magpie,0.5,19,21.4,0.5,18,20.0,16.9,-1,7.1
SWSRO,Argyll and Bute,Wren,0.3,20,24.6,0.3,21,22.6,10.7,1,9.0
SWSRO,Argyll and Bute,Song_thrush,0.3,21,21.3,0.3,20,20.5,-3.1,-1,4.2
SWSRO,Argyll and Bute,Great_spotted_woodpecker,0.2,22,11.2,0.1,22,11.5,1.8,0,-2.5
SWSRO,Argyll and Bute,Rook,0.1,23,4.5,0.0,29,1.5,204.9,6,192.4
SWSRO,Argyll and Bute,Pheasant,0.1,24,6.6,0.1,24,5.1,-5.2,0,28.2
SWSRO,Argyll and Bute,Bullfinch,0.1,25,4.3,0.1,27,2.8,78.6,2,52.3
SWSRO,Argyll and Bute,Hooded_crow,0.1,26,6.9,0.0,34,1.9,385.7,8,264.2
SWSRO,Argyll and Bute,Common_gull,0.1,27,1.8,0.1,23,2.6,-37.6,-4,-28.2
SWSRO,Argyll and Bute,Herring_gull,0.1,28,3.9,0.1,25,3.3,-12.6,-3,17.3
SWSRO,Argyll and Bute,Tree_sparrow,0.1,29,1.0,0.0,75,0.0,Inf,46,Inf
SWSRO,Argyll and Bute,Buzzard,0.0,30,3.3,0.1,26,5.9,-38.1,-4,-44.4
SWSRO,Argyll and Bute,Sparrowhawk,0.0,31,4.3,0.0,32,3.8,12.4,1,12.4
SWSRO,Argyll and Bute,Redpoll,0.0,32,2.7,0.0,46,0.3,586.7,14,950.2
SWSRO,Argyll and Bute,Jay,0.0,33,2.5,0.0,30,2.6,-14.8,-3,-3.8
SWSRO,Argyll and Bute,Nuthatch,0.0,34,1.8,0.0,28,3.1,-29.8,-6,-40.3
SWSRO,Argyll and Bute,Treecreeper,0.0,35,2.9,0.0,31,3.9,-26.3,-4,-26.3
SWSRO,Argyll and Bute,Grey_heron,0.0,36,2.3,0.0,35,1.5,47.1,-1,47.1
SWSRO,Argyll and Bute,Goldcrest,0.0,37,1.8,0.0,40,1.3,60.2,3,44.2
SWSRO,Argyll and Bute,Mallard,0.0,38,0.6,0.0,63,0.0,Inf,25,Inf
SWSRO,Argyll and Bute,Pied_wagtail,0.0,39,1.2,0.0,43,0.8,39.9,4,59.9
SWSRO,Argyll and Bute,Yellowhammer,0.0,40,0.6,0.0,33,1.0,-39.6,-7,-39.6
SWSRO,Argyll and Bute,Mistle_thrush,0.0,41,1.2,0.0,42,1.0,19.7,1,19.7
SWSRO,Argyll and Bute,Tawny_owl,0.0,42,1.0,0.0,73,0.0,Inf,31,Inf
SWSRO,Argyll and Bute,Blackcap,0.0,43,0.8,0.0,36,1.0,-33.5,-7,-20.2
SWSRO,Argyll and Bute,Reed_bunting,0.0,44,0.2,0.0,39,0.5,-68.0,-5,-60.0
SWSRO,Argyll and Bute,Barn_owl,0.0,45,0.4,0.0,49,0.0,Inf,4,Inf
SWSRO,Argyll and Bute,Linnet,0.0,46,0.4,0.0,61,0.0,Inf,15,Inf
SWSRO,Argyll and Bute,Fieldfare,0.0,47,0.4,0.0,45,0.3,-20.2,-2,59.6
SWSRO,Argyll and Bute,Grey_wagtail,0.0,48,0.4,0.0,41,1.0,-60.1,-7,-60.1
SWSRO,Argyll and Bute,Lesser_spotted_woodpecker,0.0,49,0.4,0.0,60,0.0,Inf,11,Inf
SWSRO,Argyll and Bute,Red_legged_partridge,0.0,50,0.4,0.0,69,0.0,Inf,19,Inf
SWSRO,Argyll and Bute,Raven,0.0,51,0.2,0.0,38,1.3,-84.0,-13,-84.0
SWSRO,Argyll and Bute,Brambling,0.0,52,0.2,0.0,37,1.0,-86.7,-15,-80.0
SWSRO,Argyll and Bute,Lesser_black_backed_gull,0.0,53,0.2,0.0,59,0.0,Inf,6,Inf
SWSRO,Argyll and Bute,Green_woodpecker,0.0,54,0.2,0.0,56,0.0,Inf,2,Inf
SWSRO,Argyll and Bute,Meadow_pipit,0.0,55,0.2,0.0,65,0.0,Inf,10,Inf
SWSRO,Argyll and Bute,Stock_dove,0.0,56,0.2,0.0,47,0.3,-60.1,-9,-20.2
SWSRO,Argyll and Bute,Black_redstart,0.0,57,0.0,0.0,50,0.0,NA,-7,NA
SWSRO,Argyll and Bute,Chiffchaff,0.0,58,0.0,0.0,51,0.0,NA,-7,NA
SWSRO,Argyll and Bute,Corn_bunting,0.0,59,0.0,0.0,52,0.0,NA,-7,NA
SWSRO,Argyll and Bute,Gadwall,0.0,60,0.0,0.0,53,0.0,NA,-7,NA
SWSRO,Argyll and Bute,Great_black_backed_gull,0.0,61,0.0,0.0,54,0.0,NA,-7,NA
SWSRO,Argyll and Bute,Great_crested_grebe,0.0,62,0.0,0.0,55,0.0,NA,-7,NA
SWSRO,Argyll and Bute,Grey_partridge,0.0,63,0.0,0.0,57,0.0,NA,-6,NA
SWSRO,Argyll and Bute,Hawfinch,0.0,64,0.0,0.0,80,0.0,NA,16,NA
SWSRO,Argyll and Bute,Kestrel,0.0,65,0.0,0.0,48,0.3,-100.0,-17,-100.0
SWSRO,Argyll and Bute,Lapwing,0.0,66,0.0,0.0,58,0.0,NA,-8,NA
SWSRO,Argyll and Bute,Little_owl,0.0,67,0.0,0.0,62,0.0,NA,-5,NA
SWSRO,Argyll and Bute,Marsh_tit,0.0,68,0.0,0.0,64,0.0,NA,-4,NA
SWSRO,Argyll and Bute,Moorhen,0.0,69,0.0,0.0,66,0.0,NA,-3,NA
SWSRO,Argyll and Bute,Mute_swan,0.0,70,0.0,0.0,67,0.0,NA,-3,NA
SWSRO,Argyll and Bute,Red_kite,0.0,71,0.0,0.0,68,0.0,NA,-3,NA
SWSRO,Argyll and Bute,Redwing,0.0,72,0.0,0.0,70,0.0,NA,-2,NA
SWSRO,Argyll and Bute,Ring_necked_parakeet,0.0,73,0.0,0.0,71,0.0,NA,-2,NA
SWSRO,Argyll and Bute,Skylark,0.0,74,0.0,0.0,72,0.0,NA,-2,NA
SWSRO,Argyll and Bute,Teal,0.0,75,0.0,0.0,74,0.0,NA,-1,NA
SWSRO,Argyll and Bute,Tufted_duck,0.0,76,0.0,0.0,76,0.0,NA,0,NA
SWSRO,Argyll and Bute,Waxwing,0.0,77,0.0,0.0,77,0.0,NA,0,NA
SWSRO,Argyll and Bute,Wigeon,0.0,78,0.0,0.0,78,0.0,NA,0,NA
SWSRO,Argyll and Bute,Willow_tit,0.0,79,0.0,0.0,79,0.0,NA,0,NA
NIRO,Armagh,Starling,6.8,1,68.9,6.0,1,69.9,12.2,0,-1.4
NIRO,Armagh,House_sparrow,5.5,2,77.6,5.9,2,73.0,-6.8,0,6.3
NIRO,Armagh,Goldfinch,3.4,3,39.6,3.3,3,41.8,1.4,0,-5.2
NIRO,Armagh,Blue_tit,2.8,4,80.6,2.7,5,82.8,4.0,1,-2.6
NIRO,Armagh,Chaffinch,2.6,5,66.8,3.3,4,69.0,-21.5,-1,-3.2
NIRO,Armagh,Blackbird,2.4,6,87.2,2.4,6,91.2,1.3,0,-4.4
NIRO,Armagh,Great_tit,2.0,7,62.5,2.3,7,71.3,-14.3,0,-12.3
NIRO,Armagh,Magpie,1.8,8,69.1,1.5,10,70.2,15.4,2,-1.6
NIRO,Armagh,Robin,1.8,9,88.6,1.7,9,91.6,4.3,0,-3.3
NIRO,Armagh,Woodpigeon,1.3,10,48.2,1.0,14,49.5,29.3,4,-2.8
NIRO,Armagh,Collared_dove,1.3,11,50.3,1.3,11,55.1,0.4,0,-8.6
NIRO,Armagh,Coal_tit,1.3,12,52.8,1.3,13,54.4,-0.8,1,-2.9
NIRO,Armagh,Long_tailed_tit,1.0,13,23.7,0.8,16,19.9,30.6,3,19.3
NIRO,Armagh,Jackdaw,1.0,14,26.4,1.3,12,33.1,-24.6,-2,-20.2
NIRO,Armagh,Feral_pigeon,0.8,15,19.2,0.9,15,22.7,-12.0,0,-15.6
NIRO,Armagh,Dunnock,0.5,16,29.8,0.6,17,31.9,-13.3,1,-6.8
NIRO,Armagh,Song_thrush,0.4,17,24.9,0.4,19,27.9,-6.7,2,-10.9
NIRO,Armagh,Wren,0.4,18,28.6,0.5,18,35.9,-24.5,0,-20.3
NIRO,Armagh,Greenfinch,0.3,19,11.7,0.4,20,18.5,-21.3,1,-36.8
NIRO,Armagh,Rook,0.2,20,5.7,0.2,21,7.2,-7.4,1,-20.3
NIRO,Armagh,Pied_wagtail,0.2,21,13.5,0.1,22,9.2,40.5,1,47.2
NIRO,Armagh,Bullfinch,0.1,22,3.7,0.0,27,2.6,85.3,5,41.8
NIRO,Armagh,Tree_sparrow,0.1,23,2.1,0.1,23,3.3,-36.6,0,-36.6
NIRO,Armagh,Buzzard,0.1,24,4.2,0.0,36,1.9,247.6,12,113.9
NIRO,Armagh,Redwing,0.1,25,2.1,0.0,68,0.0,Inf,43,Inf
NIRO,Armagh,Jay,0.1,26,2.6,0.0,31,2.6,33.7,5,0.3
NIRO,Armagh,Pheasant,0.0,27,3.1,0.0,28,1.9,2.6,1,59.6
NIRO,Armagh,Hooded_crow,0.0,28,2.1,2.0,8,37.5,-98.4,-20,-94.4
NIRO,Armagh,Goldcrest,0.0,29,2.1,0.0,41,0.6,299.0,12,219.2
NIRO,Armagh,Common_gull,0.0,30,2.1,0.1,26,2.6,-64.5,-4,-20.2
NIRO,Armagh,Grey_heron,0.0,31,2.1,0.0,42,0.6,219.2,11,219.2
NIRO,Armagh,Grey_wagtail,0.0,32,2.1,0.0,32,2.6,-36.2,0,-20.2
NIRO,Armagh,Siskin,0.0,33,0.5,0.0,34,1.9,-36.2,1,-73.4
NIRO,Armagh,Fieldfare,0.0,34,1.1,0.0,37,0.7,20.8,3,61.1
NIRO,Armagh,Redpoll,0.0,35,1.1,0.0,29,2.7,-60.5,-6,-60.5
NIRO,Armagh,Blackcap,0.0,36,1.0,0.0,30,2.6,-59.9,-6,-59.9
NIRO,Armagh,Great_spotted_woodpecker,0.0,37,1.0,0.0,50,0.0,Inf,13,Inf
NIRO,Armagh,Mallard,0.0,38,0.5,0.0,35,0.6,-60.1,-3,-20.2
NIRO,Armagh,Red_kite,0.0,39,1.0,0.0,66,0.0,Inf,27,Inf
NIRO,Armagh,Sparrowhawk,0.0,40,1.0,0.0,39,1.3,-20.2,-1,-20.2
NIRO,Armagh,Stock_dove,0.0,41,0.5,0.0,72,0.0,Inf,31,Inf
NIRO,Armagh,Treecreeper,0.0,42,0.5,0.0,40,1.3,-60.1,-2,-60.1
NIRO,Armagh,Barn_owl,0.0,43,0.0,0.0,43,0.0,NA,0,NA
NIRO,Armagh,Black_redstart,0.0,44,0.0,0.0,44,0.0,NA,0,NA
NIRO,Armagh,Brambling,0.0,45,0.0,0.0,38,1.3,-100.0,-7,-100.0
NIRO,Armagh,Chiffchaff,0.0,46,0.0,0.0,45,0.0,NA,-1,NA
NIRO,Armagh,Corn_bunting,0.0,47,0.0,0.0,46,0.0,NA,-1,NA
NIRO,Armagh,Gadwall,0.0,48,0.0,0.0,47,0.0,NA,-1,NA
NIRO,Armagh,Great_black_backed_gull,0.0,49,0.0,0.0,48,0.0,NA,-1,NA
NIRO,Armagh,Great_crested_grebe,0.0,50,0.0,0.0,49,0.0,NA,-1,NA
NIRO,Armagh,Green_woodpecker,0.0,51,0.0,0.0,51,0.0,NA,0,NA
NIRO,Armagh,Grey_partridge,0.0,52,0.0,0.0,52,0.0,NA,0,NA
NIRO,Armagh,Hawfinch,0.0,53,0.0,0.0,80,0.0,NA,27,NA
NIRO,Armagh,Herring_gull,0.0,54,0.0,0.0,53,0.0,NA,-1,NA
NIRO,Armagh,Kestrel,0.0,55,0.0,0.0,54,0.0,NA,-1,NA
NIRO,Armagh,Lapwing,0.0,56,0.0,0.0,55,0.0,NA,-1,NA
NIRO,Armagh,Lesser_black_backed_gull,0.0,57,0.0,0.0,56,0.0,NA,-1,NA
NIRO,Armagh,Lesser_spotted_woodpecker,0.0,58,0.0,0.0,57,0.0,NA,-1,NA
NIRO,Armagh,Linnet,0.0,59,0.0,0.0,58,0.0,NA,-1,NA
NIRO,Armagh,Little_owl,0.0,60,0.0,0.0,59,0.0,NA,-1,NA
NIRO,Armagh,Marsh_tit,0.0,61,0.0,0.0,60,0.0,NA,-1,NA
NIRO,Armagh,Meadow_pipit,0.0,62,0.0,0.0,61,0.0,NA,-1,NA
NIRO,Armagh,Mistle_thrush,0.0,63,0.0,0.0,33,1.9,-100.0,-30,-100.0
NIRO,Armagh,Moorhen,0.0,64,0.0,0.0,62,0.0,NA,-2,NA
NIRO,Armagh,Mute_swan,0.0,65,0.0,0.0,63,0.0,NA,-2,NA
NIRO,Armagh,Nuthatch,0.0,66,0.0,0.0,64,0.0,NA,-2,NA
NIRO,Armagh,Raven,0.0,67,0.0,0.0,65,0.0,NA,-2,NA
NIRO,Armagh,Red_legged_partridge,0.0,68,0.0,0.0,67,0.0,NA,-1,NA
NIRO,Armagh,Reed_bunting,0.0,69,0.0,0.0,69,0.0,NA,0,NA
NIRO,Armagh,Ring_necked_parakeet,0.0,70,0.0,0.0,70,0.0,NA,0,NA
NIRO,Armagh,Skylark,0.0,71,0.0,0.0,71,0.0,NA,0,NA
NIRO,Armagh,Tawny_owl,0.0,72,0.0,0.0,73,0.0,NA,1,NA
NIRO,Armagh,Teal,0.0,73,0.0,0.0,74,0.0,NA,1,NA
NIRO,Armagh,Tufted_duck,0.0,74,0.0,0.0,75,0.0,NA,1,NA
NIRO,Armagh,Waxwing,0.0,75,0.0,0.0,76,0.0,NA,1,NA
NIRO,Armagh,Wigeon,0.0,76,0.0,0.0,77,0.0,NA,1,NA
NIRO,Armagh,Willow_tit,0.0,77,0.0,0.0,78,0.0,NA,1,NA
NIRO,Armagh,Yellowhammer,0.0,78,0.0,0.0,79,0.0,NA,1,NA
EERO,Bedfordshire,House_sparrow,4.2,1,62.3,3.8,1,59.8,10.3,0,4.2
EERO,Bedfordshire,Starling,3.6,2,44.8,3.5,2,49.6,3.3,0,-9.7
EERO,Bedfordshire,Blue_tit,2.9,3,80.6,2.4,4,76.4,20.5,1,5.5
EERO,Bedfordshire,Woodpigeon,2.6,4,82.0,2.4,3,79.9,9.2,-1,2.6
EERO,Bedfordshire,Blackbird,1.9,5,81.5,2.2,5,86.4,-13.5,0,-5.6
EERO,Bedfordshire,Goldfinch,1.6,6,31.9,1.8,6,35.0,-9.0,0,-9.0
EERO,Bedfordshire,Great_tit,1.4,7,55.5,1.3,7,53.3,8.0,0,4.2
EERO,Bedfordshire,Robin,1.3,8,79.6,1.3,8,79.9,-1.8,0,-0.4
EERO,Bedfordshire,Collared_dove,1.2,9,48.1,1.3,9,52.6,-6.0,0,-8.6
EERO,Bedfordshire,Magpie,1.1,10,52.3,1.0,10,50.3,5.2,0,4.0
EERO,Bedfordshire,Long_tailed_tit,1.0,11,24.8,0.9,11,25.3,11.3,0,-2.1
EERO,Bedfordshire,Dunnock,0.8,12,40.8,0.7,13,40.7,2.8,1,0.4
EERO,Bedfordshire,Chaffinch,0.7,13,28.2,0.9,12,32.1,-19.0,-1,-12.0
EERO,Bedfordshire,Jackdaw,0.7,14,18.6,0.7,14,20.0,2.5,0,-6.8
EERO,Bedfordshire,Feral_pigeon,0.7,15,15.9,0.6,15,15.2,13.8,0,4.5
EERO,Bedfordshire,Coal_tit,0.5,16,24.0,0.4,17,19.6,31.7,1,22.5
EERO,Bedfordshire,Carrion_crow,0.5,17,19.2,0.5,16,23.1,-16.7,-1,-16.9
EERO,Bedfordshire,Greenfinch,0.4,18,13.7,0.3,18,13.5,16.1,0,1.2
EERO,Bedfordshire,Wren,0.2,19,20.6,0.2,19,17.9,19.5,0,15.2
EERO,Bedfordshire,Great_spotted_woodpecker,0.1,20,6.3,0.1,22,6.4,-0.2,2,-1.9
EERO,Bedfordshire,Song_thrush,0.1,21,5.5,0.1,20,8.8,-32.8,-1,-38.0
EERO,Bedfordshire,Pheasant,0.1,22,3.3,0.1,21,3.9,-23.1,-1,-13.8
EERO,Bedfordshire,Common_gull,0.0,23,1.1,0.1,23,1.9,-34.6,0,-44.3
EERO,Bedfordshire,Red_kite,0.0,24,2.7,0.1,24,4.2,-33.0,0,-35.8
EERO,Bedfordshire,Rook,0.0,25,1.1,0.1,25,1.5,-33.6,0,-31.1
EERO,Bedfordshire,Tree_sparrow,0.0,26,0.5,0.0,28,0.7,-17.5,2,-25.4
EERO,Bedfordshire,Jay,0.0,27,2.0,0.0,31,1.8,7.5,4,14.8
EERO,Bedfordshire,Nuthatch,0.0,28,1.8,0.0,37,1.2,63.3,9,56.5
EERO,Bedfordshire,Sparrowhawk,0.0,29,2.1,0.0,38,1.4,52.6,9,52.6
EERO,Bedfordshire,Blackcap,0.0,30,1.6,0.0,32,1.6,-0.7,2,-3.9
EERO,Bedfordshire,Pied_wagtail,0.0,31,1.4,0.0,27,3.5,-65.1,-4,-60.9
EERO,Bedfordshire,Mallard,0.0,32,0.5,0.0,35,0.4,-6.9,3,27.3
EERO,Bedfordshire,Green_woodpecker,0.0,33,1.3,0.0,34,1.6,-15.8,1,-15.8
EERO,Bedfordshire,Bullfinch,0.0,34,0.7,0.0,33,1.0,-44.3,-1,-29.2
EERO,Bedfordshire,Goldcrest,0.0,35,0.8,0.0,44,0.6,27.1,9,33.0
EERO,Bedfordshire,Buzzard,0.0,36,0.7,0.0,39,1.0,-31.0,3,-26.0
EERO,Bedfordshire,Moorhen,0.0,37,0.5,0.0,36,0.8,-49.1,-1,-40.1
EERO,Bedfordshire,Fieldfare,0.0,38,0.3,0.0,30,1.0,-71.7,-8,-69.0
EERO,Bedfordshire,Herring_gull,0.0,39,0.1,0.0,45,0.4,1.8,6,-61.8
EERO,Bedfordshire,Reed_bunting,0.0,40,0.5,0.0,42,0.5,-19.8,2,1.6
EERO,Bedfordshire,Stock_dove,0.0,41,0.4,0.0,40,0.7,-33.7,-1,-39.0
EERO,Bedfordshire,Marsh_tit,0.0,42,0.3,0.0,50,0.4,-9.6,8,-11.0
EERO,Bedfordshire,Grey_wagtail,0.0,43,0.3,0.0,43,0.6,-55.5,0,-49.2
EERO,Bedfordshire,Kestrel,0.0,44,0.3,0.0,47,0.6,-45.2,3,-45.2
EERO,Bedfordshire,Treecreeper,0.0,45,0.3,0.0,52,0.2,42.5,7,42.5
EERO,Bedfordshire,Lesser_spotted_woodpecker,0.0,46,0.3,0.0,49,0.4,-32.2,3,-32.2
EERO,Bedfordshire,Grey_heron,0.0,47,0.2,0.0,48,0.5,-59.3,1,-59.3
EERO,Bedfordshire,Mistle_thrush,0.0,48,0.1,0.0,41,0.8,-86.7,-7,-82.0
EERO,Bedfordshire,Redwing,0.0,49,0.1,0.0,29,1.3,-95.8,-20,-89.1
EERO,Bedfordshire,Siskin,0.0,50,0.1,0.0,46,0.4,-80.9,-4,-77.4
EERO,Bedfordshire,Barn_owl,0.0,51,0.1,0.0,63,0.0,Inf,12,Inf
EERO,Bedfordshire,Mute_swan,0.0,52,0.0,0.0,56,0.1,-49.1,4,-49.1
EERO,Bedfordshire,Red_legged_partridge,0.0,53,0.0,0.0,53,0.1,-74.5,0,-49.1
EERO,Bedfordshire,Raven,0.0,54,0.0,0.0,72,0.0,Inf,18,Inf
EERO,Bedfordshire,Willow_tit,0.0,55,0.0,0.0,54,0.2,-74.6,-1,-74.6
EERO,Bedfordshire,Great_crested_grebe,0.0,56,0.0,0.0,66,0.0,Inf,10,Inf
EERO,Bedfordshire,Hooded_crow,0.0,57,0.0,0.0,57,0.1,-49.1,0,-49.1
EERO,Bedfordshire,Little_owl,0.0,58,0.0,0.0,70,0.0,Inf,12,Inf
EERO,Bedfordshire,Black_redstart,0.0,59,0.0,0.0,64,0.0,NA,5,NA
EERO,Bedfordshire,Brambling,0.0,60,0.0,0.0,55,0.1,-100.0,-5,-100.0
EERO,Bedfordshire,Chiffchaff,0.0,61,0.0,0.0,58,0.0,-100.0,-3,-100.0
EERO,Bedfordshire,Corn_bunting,0.0,62,0.0,0.0,59,0.0,-100.0,-3,-100.0
EERO,Bedfordshire,Gadwall,0.0,63,0.0,0.0,60,0.0,-100.0,-3,-100.0
EERO,Bedfordshire,Great_black_backed_gull,0.0,64,0.0,0.0,65,0.0,NA,1,NA
EERO,Bedfordshire,Grey_partridge,0.0,65,0.0,0.0,67,0.0,NA,2,NA
EERO,Bedfordshire,Hawfinch,0.0,66,0.0,0.0,80,0.0,NA,14,NA
EERO,Bedfordshire,Lapwing,0.0,67,0.0,0.0,68,0.0,NA,1,NA
EERO,Bedfordshire,Lesser_black_backed_gull,0.0,68,0.0,0.0,69,0.0,NA,1,NA
EERO,Bedfordshire,Linnet,0.0,69,0.0,0.0,61,0.0,-100.0,-8,-100.0
EERO,Bedfordshire,Meadow_pipit,0.0,70,0.0,0.0,71,0.0,NA,1,NA
EERO,Bedfordshire,Redpoll,0.0,71,0.0,0.0,73,0.0,NA,2,NA
EERO,Bedfordshire,Ring_necked_parakeet,0.0,72,0.0,0.0,74,0.0,NA,2,NA
EERO,Bedfordshire,Skylark,0.0,73,0.0,0.0,75,0.0,NA,2,NA
EERO,Bedfordshire,Tawny_owl,0.0,74,0.0,0.0,76,0.0,NA,2,NA
EERO,Bedfordshire,Teal,0.0,75,0.0,0.0,77,0.0,NA,2,NA
EERO,Bedfordshire,Tufted_duck,0.0,76,0.0,0.0,62,0.0,-100.0,-14,-100.0
EERO,Bedfordshire,Waxwing,0.0,77,0.0,0.0,78,0.0,NA,1,NA
EERO,Bedfordshire,Wigeon,0.0,78,0.0,0.0,79,0.0,NA,1,NA
EERO,Bedfordshire,Yellowhammer,0.0,79,0.0,0.0,51,0.1,-100.0,-28,-100.0
SERO,Berkshire,Blue_tit,3.3,1,85.4,2.7,1,81.9,21.5,0,4.3
SERO,Berkshire,Woodpigeon,2.6,2,82.7,2.4,2,83.5,5.5,0,-0.9
SERO,Berkshire,House_sparrow,2.4,3,44.6,2.0,3,41.8,22.5,0,6.9
SERO,Berkshire,Starling,2.1,4,33.6,1.9,4,34.3,11.4,0,-2.0
